"0.21176470588235294","Brown","Paco","wes_anderson","0.24313725490196078","#4e3e36","19.99947492098471","0.25882356578346233","0.18181812847966686","19.99947492098471","0.30769223131407575","0.3058823821206454","d65","5.564228100049667","7.550317851285859","27.65896728613224","bottle_rocket","2","0.3058823529411765","42.1"
"0.43137254901960786","Grey","Scarpa Flow","wes_anderson","0.40784313725490196","#6b686e","270.0012835594095","0.4196073296365937","0.028038830185619645","270.0012835594095","0.054548192854849686","0.4313726282969155","d65","2.4081806804763795","-2.947810439669407","44.450468230089115","bottle_rocket","2","0.4196078431372549","28.3"
"0.050980392156862744","Black","Seal Brown","wes_anderson","0.08235294117647059","#24150d","20.869274052821538","0.09607845310626376","0.46938768758783606","20.869274052821538","0.6388888263496864","0.14117649603682925","d65","6.461524941345164","7.392876115971592","8.485771844110733","bottle_rocket","2","0.1411764705882353","14.6"
"0.36470588235294116","Brown","Light Wood","wes_anderson","0.3686274509803922","#845e5d","1.5379460469616788","0.4411765317751867","0.1733332869615926","1.5379460469616788","0.2954544780885713","0.5176471101580953","d65","15.367552397771544","6.730697400741947","43.80237755873356","bottle_rocket","2","0.5176470588235295","9.0"
"0.611764705882353","Grey","Light Slate Grey","wes_anderson","0.4823529411764706","#797b9c","236.57197063822338","0.5431372763002175","0.15021479470496885","236.57197063822338","0.22435922561232813","0.6117648165491332","d65","6.67161574679187","-17.94361384235408","52.543176585556864","bottle_rocket","2","0.4745098039215686","5.7"
"0.7607843137254902","Grey","Pearl Bush","wes_anderson","0.8235294117647058","#ded2c2","34.28452821270463","0.8156863537376096","0.29787218990065767","34.28452821270463","0.12612600413498865","0.8705882631783629","d65","1.4677463568529836","9.403805603032644","84.75017723432327","bottle_rocket","2","0.8705882352941177","0.3"
"0.6627450980392157","Grey","Tide","wes_anderson","0.6823529411764706","#bdaea9","14.998551556568714","0.70196085299428","0.13157881788478376","14.998551556568714","0.10581997429409418","0.7411764916406819","d65","4.5076385407135655","4.497747912654249","72.1990738279944","bottle_rocket","2","0.7411764705882353","50.0"
"0.00392156862745098","Black","Black","wes_anderson","0.06666666666666667","#0c1101","78.74982985567651","0.035293995189836495","0.8888885301795981","78.74982985567651","0.941176269512401","0.06666642269829606","d65","-4.0910451506765835","6.0250188455359455","4.34707674556978","bottle_rocket","2","0.047058823529411764","34.9"
"0.9411764705882353","Grey","Twilight Blue","wes_anderson","0.9529411764705882","#f2f3f0","79.99235980826514","0.9470577306423444","0.11108514908790705","79.99235980826514","0.012343079526720424","0.9529388305269918","d65","-0.8607790414718042","1.317554041553426","95.69299562112272","bottle_rocket","2","0.9490196078431372","4.5"
"0.2901960784313726","Brown","Buccaneer","wes_anderson","0.3215686274509804","#70524a","12.631127331098298","0.36470593483153896","0.20430103162453842","12.631127331098298","0.339285654100864","0.43921573355721405","d65","11.304431827117101","9.591563009183846","37.79608239325128","bottle_rocket","2","0.4392156862745098","4.1"
"0.3803921568627451","Brown","Toast","wes_anderson","0.4196078431372549","#a06b61","9.523434172960492","0.5039216445965766","0.24901189843347588","9.523434172960492","0.39374995561866755","0.6274510576473397","d65","19.88560977763315","14.234557962698569","50.51503606308742","bottle_rocket","2","0.6274509803921569","3.4"
"0.21176470588235294","Green","Himalaya","wes_anderson","0.42745098039215684","#6b6d36","62.181520643612195","0.31960732735799896","0.3374221421038584","62.181520643612195","0.5045858468786375","0.42744991638722407","d65","-9.442602531782473","30.223143393907804","44.70188136133965","bottle_rocket","2","0.4196078431372549","3.0"
"0.08235294117647059","Black","Nero","wes_anderson","0.13333333333333333","#222215","59.9994846482183","0.10784315349010491","0.23636356360192654","59.9994846482183","0.3823528459756984","0.13333334555909565","d65","-2.7552322923325296","8.790090548929951","12.84944490538713","bottle_rocket","2","0.13333333333333333","45.8"
"0.40784313725490196","Grey","Salt Box","wes_anderson","0.3843137254901961","#656268","270.0012192345157","0.39607794345008973","0.029704429347493587","270.0012192345157","0.0576950598655126","0.4078432127374035","d65","2.4337720144664288","-2.9776462612124854","42.002411438793104","bottle_rocket","2","0.396078431372549","17.3"
"0.615686274509804","Grey","Shady Lady","wes_anderson","0.5725490196078431","#a1929d","315.99946244041695","0.6019600015014468","0.0738934515059264","315.99946244041695","0.0931701870406092","0.6313725508279187","d65","7.5807563977358665","-3.773310873911795","62.14248996630437","bottle_rocket","2","0.6313725490196078","14.3"
"0.00784313725490196","Black","Black","wes_anderson","0.023529411764705882","#080602","39.99963371837924","0.019607848649373347","0.5999999737309029","39.99963371837924","0.7499999794772676","0.031372557323916875","d65","-0.03335830591548461","1.6979396307861716","1.6824840828089584","bottle_rocket","2","0.03137254901960784","8.8"
"0.25098039215686274","Grey","Heavy Metal","wes_anderson","0.26666666666666666","#484440","29.998476250327485","0.26666669491541295","0.05882344472261286","29.998476250327485","0.11111096002983434","0.28235294850313164","d65","0.854659310758038","3.0204503548674544","29.113231277831026","bottle_rocket","2","0.2823529411764706","6.1"
"0.2823529411764706","Green","Wasabi","wes_anderson","0.5450980392156862","#7d8b48","72.53707703666814","0.4137248764592477","0.317534435972438","72.53707703666814","0.48201311070564024","0.5450967717535016","d65","-16.010868280990355","33.93906345512217","55.37292843938823","bottle_rocket","2","0.49019607843137253","3.6"
"0.19607843137254902","Green","Saratoga","wes_anderson","0.36470588235294116","#545d32","72.55788123866235","0.280391726441726","0.30069811390172535","72.55788123866235","0.46236418841220006","0.36470498973640153","d65","-11.195389074514534","23.470250254786784","37.74137516759062","bottle_rocket","2","0.32941176470588235","3.6"
"0.5098039215686274","Grey","Grey Olive","wes_anderson","0.615686274509804","#a29d82","50.62423396213143","0.572549079411719","0.14678894538987727","50.62423396213143","0.19753076559285332","0.635294149250805","d65","-2.815416841996543","14.80034713772973","64.489367661849","bottle_rocket","2","0.6352941176470588","0.4"
"0.11764705882352941","Black","Nero","wes_anderson","0.13333333333333333","#24221e","39.99882965931221","0.12941178133632092","0.09090899514818837","39.99882965931221","0.16666650573513575","0.14117647633794292","d65","0.024710367545560663","3.0307098995509762","13.308352302689123","bottle_rocket","2","0.1411764705882353","55.6"
"0.4745098039215686","Grey","Monsoon","wes_anderson","0.4588235294117647","#807579","338.18057810370794","0.480391525680709","0.044899344632554634","338.18057810370794","0.08594003788631677","0.5019607903508059","d65","4.993972684116111","-0.6654408854471106","50.32541233687378","bottle_rocket","2","0.5019607843137255","9.2"
"0.01568627450980392","Red","Rustic Red","wes_anderson","0.06274509803921569","#4a1004","10.285472900758123","0.15294121714122702","0.8974357963587652","10.285472900758123","0.9459458897960825","0.29019614014244294","d65","26.669830463182358","20.744006883259075","14.599455226163386","bottle_rocket","2","0.2901960784313726","7.7"
"0.1411764705882353","Brown","Brown Bramble","wes_anderson","0.21176470588235294","#513624","23.9997182843166","0.22941180549081863","0.3846153506570936","23.9997182843166","0.5555555201299301","0.3176471075045468","d65","9.687329642330821","16.128684266656357","25.306729276809207","bottle_rocket","2","0.3176470588235294","6.4"
